ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
5.5,1,299.13,4,1773.1,1,7,1,0,0,0,0,0,0,1,689.39,8,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138.45,1,0,,,,,,699,0,1,,B2,U
0.3,1,1260.78,3,1950.26,0,7,0,0,0,0,3,1,332.46,0,0,0,0,0,0,0,0,1,264.71,0,0,1,10083.97069,0,0,0,1,50385.01,1,62673.82,1,0,,1,,,,680,0,1,,B5,U
3.5,1,195.92,1,611.99,0,0,0,1,20.18,0,0,0,0,1,995.93,2,89.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482.77,0,0,12,0,5,100,43,612,0,1,,B16,R
9.1,1,52297.93,4,6168.58,0,10,1,0,0,0,0,1,3088.15,1,3733.04,2,311.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,9,188,29,665,0,1,,B3,U
6.7,1,381.08,2,590.61,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,10.5,90,37,656,0,1,,B3,S
0.7,1,60.03,3,1601.7,0,0,0,1,103.41,,3,1,603.67,1,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,639,0,1,,B15,R
,1,4171.26,3,1082.69,0,2,0,1,7.51,,3,1,4109.35,1,2142.93,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,21,0,8,119,29,654,0,1,,B18,U
0.9,1,5486.79,3,3270.88,0,10,1,0,0,0,4,1,80731.61,1,5017.87,23,687.2,0,0,1,12706.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,600,0,1,,B2,U
3.3,1,846.59,1,502.94,1,2,1,0,0,0,3,0,0,0,0,0,0,1,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,9,109,39,652,0,1,,B4,R
4.1,1,2071.67,3,1882.47,0,5,0,0,0,0,1,1,473.68,1,2097.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,7,113,45,689,0,1,,B12,R
14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22059.82,0,0,0,0,0,0,0,0,0,1,22931.44,0,0,95,0,2.5,136,64,654,0,1,,B5,S
,1,316.5,4,2795.1,0,7,0,0,0,0,3,0,0,1,0,5,167.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1344.76,0,0,9,1,8.5,80,45,692,0,1,,B6,S
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,658,0,0,,B2,U
2.3,1,168.97,2,488.2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,100,51,692,0,1,,B6,R
,1,637.73,3,5899.51,0,2,0,0,0,0,0,1,4543.62,1,19770.06,0,0,0,0,0,0,0,0,0,0,0,0,1,14765.48237,0,1,112010.32,1,100171,1,0,15,1,4.5,99,33,664,0,1,,B2,U
3.3,1,23.62,1,238.53,0,0,0,0,0,0,0,0,0,1,478.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,5,125,69,677,0,1,,B1,S
0.3,1,3035.88,3,4132.66,0,7,0,0,0,0,0,1,4996.96,1,4225.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,642,0,1,,B4,S
4.5,1,153.98,3,341.71,0,3,0,0,0,0,0,1,3724.24,1,438.16,0,0,0,0,0,0,1,55369.44,0,0,0,0,0,0,0,0,0,1,58423.36,0,0,10,1,11,86,47,717,0,1,,B8,R
,1,2713.62,3,4891.38,0,3,1,0,0,0,0,1,2889.78,1,13330.98,0,0,0,0,0,0,0,0,0,0,0,0,1,16435.88736,0,0,0,1,228.54,0,1,47,1,7.5,123,45,690,0,1,,B1,S
0.3,1,216.46,2,480.73,0,7,0,1,4.27,0,0,1,199.41,1,497.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2168.75,1,1,62,1,10,117,32,594,0,1,,B4,U
,1,10202.28,2,8190.26,0,7,1,0,0,3,1,0,0,0,0,3,292.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,7,119,47,693,0,1,,B10,U
4.2,1,143.93,2,431.34,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,3,134,45,694,0,1,,B4,U
,1,439.52,4,1135.74,0,3,1,0,0,1,1,1,611.06,1,640.51,3,119.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,105,34,677,0,1,,B8,U
,1,821.46,1,849.89,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,9,98,35,660,0,1,,B2,S
51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3274.7,0,0,0,0,0,0,0,0,0,1,4101.77,0,0,55,0,10,120,61,714,0,1,,B6,U
4.5,1,817.96,1,856.76,0,2,0,0,0,0,0,0,0,1,1015.56,0,0,1,7200,0,0,0,0,0,0,1,10102.85621,0,0,0,0,0,1,18257.94,0,0,30,1,6.5,101,51,662,0,1,,B5,R
9,0,0,0,0,0,0,0,0,0,0,0,1,2850.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14761.33612,0,0,0,0,0,0,0,46,0,4,115,55,647,0,1,,B4,U
3.8,1,1530.12,6,8609.23,0,19,1,0,0,,6,1,1802.88,1,0,,,0,0,0,0,1,255.9,,,1,10057.86533,0,0,0,0,0,,,,0,80,0,4.5,144,33,687,0,1,,B15,U
9,1,12.2,1,145.19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6.5,110,44,617,0,1,,B5,S
3.8,1,19465.1,3,9833.64,0,8,1,0,0,1,1,0,0,1,6353.33,0,0,0,0,0,0,0,0,0,0,1,11476.30177,0,0,0,0,0,1,1680.98,0,0,60,0,4,142,52,761,0,1,,B1,S
21.1,1,33.2,1,54.5,0,0,0,1,6.84,0,4,0,0,0,0,0,0,0,0,0,0,1,130979.6,0,0,0,0,0,0,0,0,0,1,140906.22,0,0,55,0,5.5,123,34,623,0,1,,B1,U
6.2,1,293.9,1,252.78,0,1,1,0,0,0,1,1,365.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1735.01,0,0,38,1,8.5,106,32,657,0,1,,B3,U
,1,1440.44,3,1737.41,0,2,0,0,0,0,4,0,0,1,420.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,112,,,0,1,,B16,R
2.8,1,62073.28,2,50450.62,0,7,0,0,0,0,1,0,0,1,211.85,1,186.7,0,0,0,0,0,0,0,0,0,0,1,58355.42428,0,0,0,0,0,0,0,72,0,3,247,29,686,0,1,,B1,U
6.2,1,2163.54,4,2711.29,0,2,1,1,4.51,0,0,0,0,1,2891.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,6.5,109,51,710,0,1,,B5,U
1.6,1,468.58,1,394.65,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,22,1,7.5,96,48,796,0,1,,B5,S
23.3,1,4211.22,1,1137.67,0,1,0,0,0,,0,1,2309.94,1,1014.93,,,0,0,1,0,0,0,,,0,0,0,0,0,0,0,,,,0,66,1,11,140,50,677,0,1,,B15,U
1.4,1,636.16,4,1708.12,0,7,1,1,10.62,,3,1,1368.23,1,889.3,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,42,1,9.5,109,83,758,0,1,,B14,S
12.6,1,5926.47,2,1477.17,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,1,23884.33,0,0,0,0,0,0,1,19134.59052,1,0,0,1,36.76,4,0,59,1,9.5,122,62,655,0,1,,B2,R
6.3,1,1795.3,4,3393.91,0,8,1,0,0,3,0,1,5.45,1,0,14,437.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,10.5,141,58,728,0,1,,B17,S
2.3,1,654.1,0,0,0,0,0,0,0,0,0,1,7.76,0,0,0,0,0,0,0,0,1,65681.34,0,0,0,0,0,0,0,0,0,1,74306.18,0,0,25,1,5.5,102,40,658,0,1,,B7,U
3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,9.5,99,53,663,0,0,,B2,U
1.4,1,27.3,0,0,0,0,0,0,0,0,0,1,384.06,1,21.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,276.06,0,0,12,1,6,99,56,672,0,1,,B16,R
1.7,1,2337.1,2,4666.38,0,5,0,1,19.37,0,0,0,0,1,0,2,119.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,13,105,49,575,0,1,,B4,S
3.6,1,277.48,4,3103.67,0,10,1,0,0,0,0,1,394.08,1,3041.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,104,83,716,0,1,,B5,R
4,1,1586.31,2,2559.72,0,4,0,0,0,,11,1,4975.56,0,0,,,1,2800,0,0,1,5275.63,,,0,0,0,0,0,0,0,,,,0,90,1,9.5,135,59,687,0,1,,B15,U
2.6,1,12.75,2,299.79,0,2,0,0,0,0,2,1,1.95,0,0,0,0,0,0,0,0,0,0,0,0,1,9928.559815,0,0,0,0,0,1,9777.11,1,0,50,0,4,111,34,671,0,1,,B2,U
3.1,1,518.81,2,783.35,0,6,0,0,0,,5,0,0,1,434.96,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,3,0,3.5,94,28,668,0,1,,B14,S
2,1,222.72,2,345.55,0,0,0,0,0,0,4,1,20361.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.77,0,0,33,1,10.5,100,59,739,0,1,,B1,U
0.3,1,1268.28,1,48.94,0,1,0,0,0,0,5,0,0,1,127.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,10.5,117,35,660,0,1,,B3,S
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14966.02716,1,0,0,0,0,0,0,49,0,4,116,42,707,0,1,,B2,U
2.2,0,0,0,0,0,0,0,0,0,,0,1,30432.89,0,0,,,0,0,0,0,0,0,,,0,0,1,10763.89699,0,0,0,,,,1,,,,,,642,0,0,,B15,R
5.3,1,1055.23,2,1956.55,0,5,1,0,0,0,0,0,0,1,474.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5.5,92,53,733,1,1,,B1,U
,1,3883.27,2,1648.34,0,11,0,0,0,1,4,1,11944.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.71,0,0,16,0,4,119,51,682,0,1,,B3,S
0.8,1,1191.15,2,2777.63,0,6,0,0,0,0,8,1,36.9,0,0,0,0,1,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,732.98,1,1,53,0,4,125,,,0,1,,B5,S
22.9,1,7118.87,2,607.77,0,4,0,0,0,0,0,1,32307.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387.8,0,0,33,0,5.5,120,64,700,0,1,,B7,S
4.5,1,3113.29,7,12800.52,0,17,1,0,0,0,2,0,0,1,5356.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68,1,4.5,113,20,662,0,1,,B1,R
3.6,1,24823.35,3,12436.57,0,3,1,0,0,,1,0,0,0,0,,,0,0,1,8949.87,0,0,,,0,0,0,0,0,0,0,,,,0,21,1,7.5,127,58,712,0,1,,B14,S
13.9,1,1538.31,6,6290.54,0,19,1,0,0,2,0,1,8780.69,1,6140.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,104,58,741,0,1,,B17,R
3.8,1,189.69,1,139.75,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,573.27,0,0,,,,,,670,0,1,,B2,S
2.4,0,0,0,0,0,0,0,0,0,,0,1,11560.05,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,52,0,6,119,29,669,0,1,,B18,S
11.3,1,3721.66,3,3544.14,0,6,1,0,0,0,5,1,1565.07,0,0,0,0,1,7600,1,636.06,1,51378.14,0,0,0,0,0,0,0,0,0,1,50694.73,1,0,30,1,6.5,103,63,634,0,1,,B16,R
1.1,1,9363,3,3282.67,0,2,0,0,0,0,8,1,699.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,11.5,113,36,631,0,1,,B7,U
1.1,1,7760.62,2,1534.84,0,0,0,0,0,0,0,0,0,1,56.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.96,0,0,,,,,,625,0,1,,B2,S
12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10355.9,0,0,1,15123.04378,1,0,0,1,13.61,0,0,82,1,11,128,38,652,0,1,,B2,S
6.3,0,0,0,0,0,0,0,0,0,0,0,1,14434.52,0,0,0,0,0,0,1,1153.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,628,0,1,,B2,S
4.2,1,443.79,3,1135.36,0,7,0,0,0,0,0,0,0,1,1383.11,1,106.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,9.5,136,84,719,0,1,,B1,U
23.3,1,367.92,1,266.21,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,130,41,627,0,1,,B2,U
4.3,1,324.31,3,1626.58,0,6,1,1,5.77,2,0,0,0,1,780.93,4,139.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1007.96,0,1,15,1,7.5,87,47,619,0,1,,B1,S
1.5,1,1610,1,879.37,0,3,1,0,0,0,2,1,122.8,1,350.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119.75,0,0,,,,,,717,0,1,,B2,S
1.3,0,0,0,0,0,0,0,0,0,,0,1,2387.17,1,903.41,,,1,68000,0,0,0,0,,,0,0,1,14676.60573,2,0,0,,,,0,5,1,9.5,90,59,666,0,1,,B19,R
3.7,1,73.45,3,885.52,0,1,0,0,0,0,0,0,0,1,914.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,7.5,87,38,669,0,1,,B16,R
1.5,1,10.86,1,14.98,0,0,0,0,0,0,0,1,1398.12,1,34.61,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270.3,0,0,53,0,3.5,122,38,610,0,1,,B4,U
8.4,0,0,0,0,0,0,0,0,0,0,0,1,43201.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8984.146304,1,0,0,0,0,0,0,18,0,6.5,90,51,683,0,0,,B2,U
3.4,1,6663.94,2,1513.46,0,4,0,0,0,0,0,1,3030.69,1,1619.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,11,103,70,709,0,1,,B3,S
1.8,1,733.03,6,1848.56,0,14,1,1,47.46,1,0,1,94.74,1,1120.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,10.5,106,73,704,0,1,,B1,R
3.6,1,14579.29,3,3692.88,0,7,1,0,0,0,0,0,0,1,2411.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,4,163,36,695,0,1,,B6,S
7.4,1,626.65,3,2642.61,0,6,1,0,0,0,2,1,34530.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,656,1,1,,B5,S
4.7,1,980.46,2,2316.57,0,5,1,0,0,0,3,0,0,1,427.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,5,129,41,661,0,1,,B9,U
4.2,1,2171.71,3,4940.96,0,8,0,0,0,,8,1,2116.57,1,134.23,,,0,0,0,0,0,0,,,0,0,1,16334.99951,0,0,0,,,,0,23,0,7,104,36,649,0,1,,B19,R
1.8,1,849.24,3,1995.77,0,3,0,0,0,0,0,0,0,1,1263.15,4,208.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,5.5,104,42,671,0,1,,B5,S
3.2,1,39.02,3,261.07,0,4,0,0,0,2,0,1,2439.78,1,1659.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,9,116,56,706,0,1,,B3,S
5.6,1,18501.2,5,7938.53,0,5,1,0,0,0,1,0,0,1,1795.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154191.74,1,157915.26,2,1,15,1,10,128,48,629,0,1,,B4,R
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,395.26,0,0,0,0,1,15317.23053,2,0,0,1,1511.85,0,0,,,,,,703,0,1,,B6,S
1.7,1,1873.84,0,0,0,0,0,0,0,0,0,0,0,1,620.89,0,0,0,0,0,0,0,0,0,0,0,0,1,16381.64116,0,0,0,0,0,0,0,48,1,10.5,125,62,684,0,1,,B16,R
9.4,1,3208.26,2,3117.89,0,8,1,0,0,0,2,0,0,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104.65,0,1,,,,,,700,0,1,,B7,R
28.6,0,0,0,0,0,0,0,0,0,0,0,1,4230.25,0,0,0,0,0,0,1,20105.5,0,0,0,0,0,0,0,0,0,0,0,1,197.53,0,0,8,0,5.5,99,72,727,0,1,,B2,S
2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15190.01264,0,0,0,0,0,0,0,14,1,10,84,38,616,0,1,,B16,R
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15085.74517,0,0,0,1,568.37,3,0,57,1,10,113,55,665,0,0,,B7,U
5.1,1,1311.57,3,2357.84,0,6,0,0,0,0,3,0,0,1,1653.2,0,0,0,0,0,0,0,0,0,0,0,0,1,15895.65912,1,0,0,0,0,0,0,,,,,,654,0,1,,B2,S
4.8,1,3809.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,665,0,0,,B2,U
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,649,0,1,,B2,S
19.9,1,50238.03,5,8594.86,0,8,1,0,0,1,6,0,0,1,343.25,0,0,1,6900,0,0,1,28381.43,0,0,0,0,0,0,0,0,0,1,33298.81,1,0,,,,,,664,0,1,,B2,S
4.3,0,0,0,0,0,0,0,0,0,0,0,1,27934.1,1,972.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,605,0,1,,B4,R
1.1,1,175.96,1,299.86,0,0,0,0,0,,2,1,27.37,1,116.56,,,0,0,0,0,0,0,,,0,0,0,0,0,1,33858.33,,,,0,25,1,5.5,101,45,640,0,1,,B15,U
3.3,1,207.64,3,787.15,0,3,1,0,0,4,3,0,0,1,118.8,8,292.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,674,0,1,,B2,U
3.5,1,3322.27,1,656.02,0,4,1,0,0,0,2,1,1080.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1290.4,0,0,63,0,4,124,53,715,0,1,,B5,S
6.3,1,11728.46,2,56813.55,0,8,1,0,0,0,0,1,4542.65,1,258.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220889.88,1,219241.27,2,0,40,1,4,130,56,680,0,1,,B6,U
3.7,1,185.93,3,1057.94,0,1,1,0,0,3,0,1,6.36,1,245.49,3,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,111,23,647,0,1,,B3,U
1.3,1,791.54,5,4015.6,0,4,1,0,0,2,1,1,28.05,1,1591.18,2,126.44,1,13300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,918.5,0,0,33,0,6,112,65,715,0,1,,B2,R
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,7,116,58,661,0,1,,B4,S
3.5,1,2780.61,2,673.3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,51200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.54,0,0,31,0,7,113,59,687,1,1,,B4,R
11.9,1,66683.48,2,896.23,0,5,1,0,0,0,0,1,81295.33,0,0,0,0,1,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,11,215,67,686,0,1,,B8,S
4.6,1,917.7,1,1114.72,0,1,0,0,0,0,3,0,0,1,372.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,612,0,1,,B2,S
6.7,0,0,0,0,0,0,0,0,0,0,0,1,108281.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,1,9,102,,,0,1,,B7,S
,1,10144.06,3,29192.74,0,19,0,0,0,,3,1,304.94,0,0,,,0,0,0,0,1,71462.16,,,0,0,0,0,0,0,0,,,,0,35,0,13,117,50,680,0,1,,B14,S
0.4,1,5116.43,3,4122.42,0,5,1,0,0,0,2,1,82.83,1,307.99,4,161.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,918.74,0,0,34,1,13.5,101,65,711,0,1,,B5,R
1.5,1,179.38,1,1001.3,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,652,0,1,,B2,U
4.1,1,2952.13,3,2272.72,0,8,1,0,0,0,2,0,0,1,604.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,9.5,102,63,638,0,1,,B2,S
0.3,1,3698.78,2,2113.46,0,1,1,0,0,1,4,0,0,1,226.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,604,0,1,,B2,S
2.2,1,181.04,0,0,0,0,0,0,0,0,0,1,18813.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149.22,0,0,109,0,2.5,148,53,678,0,1,,B4,U
3.8,1,1816.06,2,3133.36,0,20,0,0,0,1,3,1,265.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,91,1,8.5,121,45,601,0,1,,B7,S
1.3,1,1153.85,2,2594.35,0,0,0,0,0,0,3,0,0,1,1592.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,7.5,94,40,662,0,1,,B8,U
11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14668.35038,0,0,0,1,0,0,0,,,,,,662,0,1,,B2,R
12.9,1,386.99,3,1831.36,0,4,0,0,0,0,0,1,9368.03,1,2159.75,0,0,1,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,485.37,0,0,29,0,2.5,106,20,578,0,1,,B2,U
2.8,1,264.17,4,1267.11,0,9,1,0,0,3,3,1,0,1,524.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,748,0,1,,B1,S
6.2,1,260.34,4,2227.71,0,5,0,0,0,0,0,1,10345.57,1,5265.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62004.13,1,60823.98,1,0,45,1,8,112,64,743,0,1,,B8,U
8.8,1,821.76,3,1825.16,0,10,1,0,0,0,0,1,83.22,1,525.56,0,0,0,0,0,0,0,0,0,0,0,0,1,15814.38331,1,0,0,1,62.99,0,0,12,0,3,95,44,621,0,1,,B4,S
13.6,1,2316.9,5,5025.01,0,9,1,0,0,0,4,1,5698.6,1,1727.51,0,0,0,0,0,0,1,621.29,0,0,1,10420.79526,0,0,0,1,61686.44,1,78033.71,0,0,85,1,13,147,56,638,0,1,,B9,S
4.3,1,2035.41,1,880.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,6,116,49,697,0,1,,B3,U
8.8,1,865.78,7,4399.06,0,6,1,0,0,1,0,0,0,1,329.09,3,405.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,653,0,1,,B2,U
1.6,1,207.26,2,931.35,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,7.5,116,66,679,0,1,,B4,U
21.5,1,1970.51,4,5814.79,0,13,1,0,0,0,5,1,2832.44,0,0,0,0,0,0,1,14536.06,0,0,0,0,0,0,0,0,0,0,0,1,204.03,0,0,6,1,10,90,51,647,0,1,,B4,R
3.8,1,843.06,2,1512.58,0,3,0,0,0,,0,0,0,1,955.68,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,43,0,3.5,110,31,680,0,1,,B14,U
4.2,1,622.83,2,1418.61,0,3,0,0,0,0,5,1,14014.32,1,651.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,645,0,1,,B1,R
0.7,1,12267.13,2,2759.06,0,7,1,0,0,,1,1,592.78,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,608,0,1,,B15,S
1.4,1,25.41,2,247.11,0,0,0,1,20.15,0,2,0,0,1,55.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,4.5,107,58,670,0,1,,B4,U
6.4,1,425.38,2,860.9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171.5,0,0,17,1,8,89,45,634,0,1,,B2,S
4.3,1,133.48,1,187.84,0,0,0,0,0,0,0,1,1178.96,1,160.03,0,0,1,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,3.5,136,45,632,0,1,,B2,U
